Year,Month,Day,Quarter,Date_ID
2016,2,12,1,5907
2016,2,12,1,5908
2016,2,12,1,5909
2016,2,12,1,5910
2016,12,17,4,5911
2014,8,24,3,5912
2015,9,17,3,5913
2015,9,17,3,5914
2015,9,17,3,5915
2015,9,17,3,5916
2015,9,17,3,5917
2015,9,17,3,5918
2015,9,17,3,5919
2015,9,17,3,5920
2015,9,17,3,5921
2015,9,17,3,5922
2016,11,26,4,5923
2017,11,19,4,5924
2017,3,6,1,5925
2014,8,4,3,5926
2014,11,10,4,5927
2014,11,10,4,5928
2017,7,7,3,5929
2017,7,7,3,5930
2017,7,7,3,5931
2017,7,7,3,5932
2017,7,7,3,5933
2017,7,7,3,5934
2016,4,7,2,5935
2016,4,7,2,5936
2016,4,7,2,5937
2017,5,19,2,5938
2017,5,19,2,5939
2017,12,10,4,5940
2017,12,10,4,5941
2016,6,8,2,5942
2014,8,25,3,5943
2014,8,25,3,5944
2014,8,25,3,5945
2014,8,25,3,5946
2015,9,14,3,5947
2017,5,3,2,5948
2017,5,3,2,5949
2017,5,3,2,5950
2017,5,3,2,5951
2017,4,15,2,5952
2014,3,30,1,5953
2014,11,11,4,5954
2014,11,11,4,5955
2016,12,3,4,5956
2016,12,3,4,5957
2016,12,3,4,5958
2016,12,3,4,5959
2017,9,2,3,5960
2014,11,11,4,5961
2014,11,11,4,5962
2014,11,11,4,5963
2017,8,20,3,5964
2017,8,20,3,5965
2017,8,20,3,5966
2016,1,15,1,5967
2014,7,20,3,5968
2014,7,20,3,5969
2014,7,20,3,5970
2014,7,20,3,5971
2017,6,2,2,5972
2015,12,25,4,5973
2016,8,10,3,5974
2017,7,13,3,5975
2017,7,13,3,5976
2017,4,24,2,5977
2014,7,9,3,5978
2014,7,9,3,5979
2014,7,9,3,5980
2014,7,9,3,5981
2016,11,21,4,5982
2017,9,16,3,5983
2016,7,19,3,5984
2016,7,19,3,5985
2016,7,19,3,5986
2016,7,19,3,5987
2016,7,19,3,5988
2016,7,19,3,5989
2017,9,15,3,5990
2017,9,15,3,5991
2017,9,15,3,5992
2016,11,12,4,5993
2016,11,12,4,5994
2016,11,12,4,5995
2016,11,12,4,5996
2016,11,12,4,5997
2014,10,12,4,5998
2014,10,12,4,5999
2014,10,12,4,6000
2014,12,13,4,6001
2014,12,13,4,6002
2017,9,21,3,6003
2017,7,9,3,6004
2015,2,11,1,6005
2017,11,12,4,6006
2017,1,4,1,6007
2015,12,30,4,6008
2015,12,30,4,6009
2015,12,30,4,6010
2015,12,30,4,6011
2015,12,30,4,6012
2016,10,3,4,6013
2016,10,3,4,6014
2014,6,4,2,6015
2014,6,4,2,6016
2014,6,4,2,6017
2014,6,4,2,6018
2014,5,10,2,6019
2016,8,13,3,6020
2016,8,13,3,6021
2014,11,17,4,6022
2017,4,24,2,6023
2017,8,24,3,6024
2017,8,24,3,6025
2017,2,23,1,6026
2017,2,23,1,6027
2016,11,19,4,6028
2016,11,14,4,6029
2017,6,7,2,6030
2016,12,25,4,6031
2017,4,23,2,6032
2015,12,14,4,6033
2015,4,19,2,6034
2015,4,19,2,6035
2016,4,9,2,6036
2016,4,9,2,6037
2016,4,9,2,6038
2016,4,9,2,6039
2017,9,24,3,6040
2017,9,24,3,6041
2016,4,2,2,6042
2017,5,19,2,6043
2017,5,19,2,6044
2015,3,9,1,6045
2016,9,6,3,6046
2015,7,11,3,6047
2015,7,11,3,6048
2016,6,15,2,6049
2015,4,25,2,6050
2015,4,25,2,6051
2016,9,23,3,6052
2016,9,23,3,6053
2016,9,23,3,6054
2016,8,18,3,6055
2016,8,18,3,6056
2014,2,3,1,6057
2014,2,3,1,6058
2014,12,30,4,6059
2015,10,4,4,6060
2015,10,4,4,6061
2015,12,25,4,6062
2015,12,25,4,6063
2015,12,25,4,6064
2015,5,4,2,6065
2015,1,17,1,6066
2017,5,20,2,6067
2017,5,20,2,6068
2017,5,20,2,6069
2017,8,13,3,6070
2015,12,31,4,6071
2015,12,31,4,6072
2015,12,31,4,6073
2017,12,25,4,6074
2017,12,25,4,6075
2016,1,9,1,6076
2016,1,9,1,6077
2016,1,9,1,6078
2016,1,9,1,6079
2017,5,8,2,6080
2014,2,18,1,6081
2016,11,22,4,6082
2016,11,22,4,6083
2016,11,22,4,6084
2016,11,22,4,6085
2016,11,22,4,6086
2015,12,14,4,6087
2015,6,13,2,6088
2017,12,28,4,6089
2017,9,20,3,6090
2017,9,20,3,6091
2017,9,20,3,6092
2017,9,20,3,6093
2017,9,20,3,6094
2017,9,20,3,6095
2017,9,20,3,6096
2017,9,20,3,6097
2017,9,20,3,6098
2017,9,20,3,6099
2017,9,20,3,6100
2017,9,20,3,6101
2017,9,20,3,6102
2017,9,20,3,6103
2017,8,22,3,6104
2015,6,18,2,6105
2014,12,20,4,6106
2014,12,20,4,6107
2016,11,9,4,6108
2016,11,9,4,6109
2016,12,11,4,6110
2016,12,11,4,6111
2016,12,11,4,6112
2016,12,11,4,6113
2016,12,11,4,6114
2016,3,14,1,6115
2016,11,13,4,6116
2016,11,13,4,6117
2017,9,19,3,6118
2017,9,19,3,6119
2017,9,19,3,6120
2017,9,19,3,6121
2017,4,12,2,6122
2015,8,31,3,6123
2017,3,6,1,6124
2017,3,6,1,6125
2017,3,6,1,6126
2016,3,31,1,6127
2014,10,25,4,6128
2017,3,26,1,6129
2017,3,26,1,6130
2014,12,27,4,6131
2017,9,15,3,6132
2016,8,16,3,6133
2016,4,11,2,6134
2015,10,18,4,6135
2015,10,18,4,6136
2016,10,31,4,6137
2014,3,30,1,6138
2015,4,18,2,6139
2017,9,7,3,6140
2017,9,7,3,6141
2017,9,7,3,6142
2017,9,7,3,6143
2017,6,27,2,6144
2014,12,22,4,6145
2017,11,21,4,6146
2017,11,21,4,6147
2016,6,27,2,6148
2017,12,28,4,6149
2016,8,4,3,6150
2014,3,18,1,6151
2017,3,7,1,6152
2017,4,20,2,6153
2017,4,20,2,6154
2017,4,20,2,6155
2017,4,20,2,6156
2016,3,8,1,6157
2016,3,8,1,6158
2016,3,12,1,6159
2014,3,19,1,6160
2014,3,19,1,6161
2014,3,19,1,6162
2014,3,19,1,6163
2014,3,19,1,6164
2014,3,19,1,6165
2014,3,19,1,6166
2015,4,20,2,6167
2015,9,19,3,6168
2014,8,27,3,6169
2016,12,19,4,6170
2016,12,19,4,6171
2014,2,8,1,6172
2014,2,8,1,6173
2014,2,8,1,6174
2015,9,21,3,6175
2015,9,21,3,6176
2015,9,21,3,6177
2015,9,21,3,6178
2015,9,21,3,6179
2015,9,21,3,6180
2015,9,21,3,6181
2015,9,21,3,6182
2015,9,21,3,6183
2016,11,12,4,6184
2015,7,8,3,6185
2015,11,15,4,6186
2015,11,15,4,6187
2015,11,15,4,6188
2017,4,4,2,6189
2016,12,24,4,6190
2017,12,13,4,6191
2017,12,22,4,6192
2017,12,22,4,6193
2017,12,22,4,6194
2017,10,21,4,6195
2017,10,21,4,6196
2015,11,13,4,6197
2015,11,13,4,6198
2015,11,13,4,6199
2015,4,16,2,6200
2015,4,16,2,6201
2016,12,16,4,6202
2016,10,21,4,6203
2017,1,12,1,6204
2016,10,20,4,6205
2016,10,20,4,6206
2016,10,20,4,6207
2017,9,29,3,6208
2017,8,18,3,6209
2017,8,18,3,6210
2017,8,18,3,6211
2017,12,11,4,6212
2017,12,11,4,6213
2014,11,10,4,6214
2015,11,28,4,6215
2015,11,28,4,6216
2015,7,27,3,6217
2016,10,20,4,6218
2016,10,20,4,6219
2016,10,20,4,6220
2017,9,14,3,6221
2017,12,23,4,6222
2017,12,23,4,6223
2017,12,23,4,6224
2015,5,10,2,6225
2015,5,10,2,6226
2014,2,11,1,6227
2016,1,22,1,6228
2016,1,22,1,6229
2017,11,7,4,6230
2017,11,9,4,6231
2017,11,9,4,6232
2017,11,9,4,6233
2017,11,9,4,6234
2017,11,9,4,6235
2016,2,23,1,6236
2016,1,22,1,6237
2015,12,12,4,6238
2015,12,12,4,6239
2016,10,29,4,6240
2017,5,28,2,6241
2014,12,21,4,6242
2016,11,24,4,6243
2015,11,20,4,6244
2015,11,20,4,6245
2015,11,20,4,6246
2017,5,29,2,6247
2017,5,29,2,6248
2017,5,29,2,6249
2017,5,29,2,6250
2014,2,12,1,6251
2014,7,4,3,6252
2014,7,4,3,6253
2015,8,9,3,6254
2017,9,9,3,6255
2015,6,9,2,6256
2017,2,11,1,6257
2015,3,28,1,6258
2015,8,13,3,6259
2015,12,5,4,6260
2017,7,23,3,6261
2016,9,24,3,6262
2017,5,5,2,6263
2016,6,10,2,6264
2014,3,11,1,6265
2014,3,11,1,6266
2015,1,10,1,6267
2015,1,10,1,6268
2017,2,12,1,6269
2017,2,12,1,6270
2017,2,12,1,6271
2017,11,12,4,6272
2016,7,17,3,6273
2016,7,17,3,6274
2016,7,17,3,6275
2016,7,17,3,6276
2016,7,17,3,6277
2016,7,17,3,6278
2016,7,17,3,6279
2017,12,5,4,6280
2015,11,20,4,6281
2015,11,20,4,6282
2016,9,24,3,6283
2016,9,24,3,6284
2016,10,21,4,6285
2016,10,24,4,6286
2014,8,7,3,6287
2014,8,7,3,6288
2015,3,13,1,6289
2015,3,13,1,6290
2017,2,12,1,6291
2015,4,22,2,6292
2015,4,22,2,6293
2014,9,16,3,6294
2014,12,28,4,6295
2014,12,28,4,6296
2014,12,28,4,6297
2014,10,21,4,6298
2017,11,30,4,6299
2014,6,6,2,6300
2014,6,6,2,6301
2017,11,23,4,6302
2017,6,18,2,6303
2017,5,5,2,6304
2016,4,11,2,6305
2016,4,11,2,6306
2016,4,11,2,6307
2016,4,11,2,6308
2016,4,11,2,6309
2016,4,11,2,6310
2014,11,9,4,6311
2017,2,16,1,6312
2017,2,16,1,6313
2014,11,24,4,6314
2014,11,24,4,6315
2014,11,24,4,6316
2014,11,24,4,6317
2017,11,25,4,6318
2017,11,25,4,6319
2017,9,28,3,6320
2014,10,13,4,6321
2014,3,6,1,6322
2014,6,17,2,6323
2015,10,29,4,6324
2015,10,29,4,6325
2014,1,20,1,6326
2014,1,20,1,6327
2014,1,20,1,6328
2014,1,20,1,6329
2014,1,20,1,6330
2014,1,20,1,6331
2014,1,20,1,6332
2014,1,20,1,6333
2014,11,7,4,6334
2014,11,7,4,6335
2016,8,30,3,6336
2016,8,30,3,6337
2017,5,10,2,6338
2017,5,10,2,6339
2017,5,10,2,6340
2016,12,31,4,6341
2015,7,3,3,6342
2015,7,3,3,6343
2015,7,3,3,6344
2015,7,3,3,6345
2017,10,20,4,6346
2015,1,5,1,6347
2015,1,5,1,6348
2015,1,5,1,6349
2017,3,9,1,6350
2017,3,11,1,6351
2015,9,13,3,6352
2015,6,9,2,6353
2015,6,9,2,6354
2014,6,10,2,6355
2017,1,23,1,6356
2017,1,23,1,6357
2017,1,23,1,6358
2017,1,23,1,6359
2015,10,12,4,6360
2014,11,25,4,6361
2017,11,21,4,6362
2017,11,21,4,6363
2017,11,21,4,6364
2017,4,4,2,6365
2017,4,4,2,6366
2017,4,4,2,6367
2017,5,19,2,6368
2016,3,10,1,6369
2016,11,21,4,6370
2017,3,10,1,6371
2017,3,10,1,6372
2017,3,10,1,6373
2014,4,29,2,6374
2014,4,29,2,6375
2016,7,10,3,6376
2016,12,15,4,6377
2017,10,4,4,6378
2017,10,4,4,6379
2014,8,4,3,6380
2016,3,29,1,6381
2016,3,29,1,6382
2017,1,15,1,6383
2017,1,15,1,6384
2017,1,15,1,6385
2017,1,15,1,6386
2014,1,30,1,6387
2014,1,30,1,6388
2015,7,2,3,6389
2015,7,2,3,6390
2016,12,14,4,6391
2016,12,14,4,6392
2016,12,14,4,6393
2016,12,14,4,6394
2016,12,14,4,6395
2016,12,14,4,6396
2017,10,31,4,6397
2017,6,8,2,6398
2017,6,8,2,6399
2017,6,8,2,6400
2017,5,30,2,6401
2017,5,30,2,6402
2017,5,30,2,6403
2015,11,30,4,6404
2017,8,31,3,6405
2017,8,31,3,6406
2017,5,14,2,6407
2017,5,14,2,6408
2017,5,14,2,6409
2017,5,14,2,6410
2017,5,14,2,6411
2017,8,17,3,6412
2017,8,17,3,6413
2017,10,11,4,6414
2017,8,21,3,6415
2016,8,3,3,6416
2016,8,3,3,6417
2016,10,31,4,6418
2016,10,31,4,6419
2016,10,31,4,6420
2016,10,31,4,6421
2014,7,26,3,6422
2015,10,24,4,6423
2017,8,19,3,6424
2016,5,23,2,6425
2016,5,23,2,6426
2016,5,23,2,6427
2016,5,23,2,6428
2014,3,11,1,6429
2014,3,11,1,6430
2014,3,11,1,6431
2014,3,11,1,6432
2015,3,30,1,6433
2015,3,30,1,6434
2017,5,27,2,6435
2017,5,27,2,6436
2017,5,27,2,6437
2017,12,14,4,6438
2014,4,10,2,6439
2016,10,13,4,6440
2016,10,13,4,6441
2016,10,13,4,6442
2016,10,13,4,6443
2016,10,13,4,6444
2015,5,3,2,6445
2017,4,3,2,6446
2017,4,3,2,6447
2017,4,3,2,6448
2015,9,25,3,6449
2015,9,25,3,6450
2015,9,25,3,6451
2015,12,19,4,6452
2015,8,10,3,6453
2017,7,31,3,6454
2017,7,31,3,6455
2014,5,8,2,6456
2014,5,8,2,6457
2017,5,14,2,6458
2017,5,14,2,6459
2017,5,14,2,6460
2017,5,14,2,6461
2017,5,14,2,6462
2017,5,14,2,6463
2016,9,22,3,6464
2015,11,13,4,6465
2017,5,22,2,6466
2016,2,12,1,6467
2016,2,12,1,6468
2016,2,12,1,6469
2015,8,29,3,6470
2015,8,29,3,6471
2014,6,6,2,6472
2016,3,18,1,6473
2014,1,14,1,6474
2017,3,6,1,6475
2017,3,6,1,6476
2017,3,6,1,6477
2017,3,6,1,6478
2017,3,6,1,6479
2017,3,6,1,6480
2017,3,6,1,6481
2017,3,6,1,6482
2017,3,6,1,6483
2017,3,6,1,6484
2017,3,6,1,6485
2015,3,21,1,6486
2015,3,21,1,6487
2015,3,21,1,6488
2017,9,19,3,6489
2014,9,15,3,6490
2016,11,20,4,6491
2016,11,20,4,6492
2016,11,20,4,6493
2017,10,28,4,6494
2017,10,28,4,6495
2017,10,28,4,6496
2015,7,24,3,6497
2015,7,24,3,6498
2015,7,24,3,6499
2015,7,24,3,6500
2014,2,11,1,6501
2014,2,11,1,6502
2014,2,11,1,6503
2017,11,17,4,6504
2016,6,26,2,6505
2016,9,10,3,6506
2016,9,10,3,6507
2017,12,20,4,6508
2017,12,20,4,6509
2017,12,20,4,6510
2017,6,3,2,6511
2017,6,3,2,6512
2017,6,3,2,6513
2017,6,3,2,6514
2017,9,15,3,6515
2017,9,15,3,6516
2017,9,15,3,6517
2017,9,15,3,6518
2017,9,15,3,6519
2017,1,16,1,6520
2017,1,16,1,6521
2017,1,16,1,6522
2016,7,7,3,6523
2016,7,7,3,6524
2016,7,7,3,6525
2016,7,7,3,6526
2016,12,23,4,6527
2014,12,22,4,6528
2014,2,23,1,6529
2014,2,23,1,6530
2017,4,12,2,6531
2017,4,12,2,6532
2017,4,12,2,6533
2014,11,17,4,6534
2014,11,17,4,6535
2014,10,20,4,6536
2014,10,20,4,6537
2015,10,25,4,6538
2015,10,25,4,6539
2017,11,16,4,6540
2017,11,16,4,6541
2017,11,16,4,6542
2017,11,16,4,6543
2017,5,14,2,6544
2017,5,14,2,6545
2017,5,14,2,6546
2014,1,3,1,6547
2014,1,3,1,6548
2015,7,30,3,6549
2015,1,11,1,6550
2017,12,16,4,6551
2017,12,16,4,6552
2014,10,20,4,6553
2014,10,20,4,6554
2014,10,20,4,6555
2014,10,20,4,6556
2014,10,20,4,6557
2015,5,6,2,6558
2016,7,21,3,6559
2016,7,21,3,6560
2017,3,31,1,6561
2014,7,5,3,6562
2014,7,5,3,6563
2014,7,5,3,6564
2014,7,5,3,6565
2017,5,2,2,6566
2017,5,2,2,6567
2014,4,18,2,6568
2014,4,18,2,6569
2014,4,18,2,6570
2014,4,18,2,6571
2016,10,5,4,6572
2016,11,25,4,6573
2016,11,25,4,6574
2017,3,3,1,6575
2017,3,3,1,6576
2015,6,12,2,6577
2014,8,25,3,6578
2016,10,22,4,6579
2016,10,22,4,6580
2016,10,22,4,6581
2016,7,8,3,6582
2017,7,21,3,6583
2017,7,21,3,6584
2017,7,21,3,6585
2017,7,21,3,6586
2017,7,21,3,6587
2017,7,21,3,6588
2017,7,21,3,6589
2014,3,23,1,6590
2015,4,30,2,6591
2015,4,30,2,6592
2016,6,13,2,6593
2015,4,5,2,6594
2017,4,23,2,6595
2017,4,23,2,6596
2014,6,6,2,6597
2014,6,6,2,6598
2014,2,12,1,6599
2014,2,12,1,6600
2014,2,12,1,6601
2014,2,12,1,6602
2017,6,17,2,6603
2016,5,26,2,6604
2016,5,26,2,6605
2016,5,26,2,6606
2016,5,26,2,6607
2016,5,26,2,6608
2015,10,3,4,6609
2016,10,20,4,6610
2015,4,21,2,6611
2015,4,21,2,6612
2015,4,21,2,6613
2015,4,21,2,6614
2016,6,17,2,6615
2016,6,17,2,6616
2016,6,17,2,6617
2017,1,13,1,6618
2017,1,13,1,6619
2017,1,13,1,6620
2017,1,13,1,6621
2014,6,9,2,6622
2014,6,9,2,6623
2015,1,19,1,6624
2015,1,19,1,6625
2014,12,14,4,6626
2014,5,23,2,6627
2015,9,19,3,6628
2015,2,10,1,6629
2016,12,25,4,6630
2016,12,25,4,6631
2016,6,5,2,6632
2016,10,24,4,6633
2017,6,5,2,6634
2017,6,5,2,6635
2017,6,5,2,6636
2017,11,27,4,6637
2017,11,27,4,6638
2014,10,31,4,6639
2017,5,8,2,6640
2017,5,8,2,6641
2017,5,8,2,6642
2015,10,8,4,6643
2015,10,8,4,6644
2015,10,8,4,6645
2016,12,15,4,6646
2016,12,15,4,6647
2017,8,9,3,6648
2017,8,9,3,6649
2017,8,9,3,6650
2017,8,9,3,6651
2017,8,9,3,6652
2017,8,9,3,6653
2017,2,20,1,6654
2017,2,20,1,6655
2017,2,20,1,6656
2017,2,20,1,6657
2017,2,20,1,6658
2017,2,20,1,6659
2015,8,8,3,6660
2015,8,8,3,6661
2015,8,8,3,6662
2017,10,26,4,6663
2017,10,26,4,6664
2016,7,14,3,6665
2017,12,5,4,6666
2017,12,5,4,6667
2017,12,5,4,6668
2017,12,5,4,6669
2017,5,25,2,6670
2014,8,23,3,6671
2015,11,9,4,6672
2015,5,9,2,6673
2015,11,21,4,6674
2015,11,21,4,6675
2015,11,21,4,6676
2015,11,21,4,6677
2014,10,10,4,6678
2017,2,9,1,6679
2017,2,9,1,6680
2017,2,9,1,6681
2017,1,1,1,6682
2014,5,11,2,6683
2015,12,17,4,6684
2015,12,17,4,6685
2015,12,17,4,6686
2015,5,14,2,6687
2017,10,3,4,6688
2017,2,12,1,6689
2017,7,31,3,6690
2017,7,31,3,6691
2017,11,8,4,6692
2017,9,30,3,6693
2016,8,26,3,6694
2016,2,12,1,6695
2016,2,12,1,6696
2016,2,12,1,6697
2017,7,21,3,6698
2017,7,21,3,6699
2017,7,21,3,6700
2015,5,20,2,6701
2015,5,20,2,6702
2015,6,23,2,6703
2015,6,23,2,6704
2015,6,23,2,6705
2016,10,9,4,6706
2014,4,13,2,6707
2015,11,14,4,6708
2015,11,14,4,6709
2016,9,12,3,6710
2017,8,18,3,6711
2017,12,14,4,6712
2017,12,14,4,6713
2017,12,14,4,6714
2017,12,14,4,6715
2016,8,4,3,6716
2016,8,4,3,6717
2016,8,4,3,6718
2016,12,16,4,6719
2017,9,19,3,6720
2017,9,19,3,6721
2017,9,19,3,6722
2017,4,9,2,6723
2016,12,9,4,6724
2016,12,9,4,6725
2016,12,9,4,6726
2017,10,8,4,6727
2016,4,11,2,6728
2015,6,18,2,6729
2015,6,18,2,6730
2015,6,18,2,6731
2014,4,7,2,6732
2014,4,7,2,6733
2015,12,20,4,6734
2016,10,4,4,6735
2016,10,4,4,6736
2016,10,4,4,6737
2016,10,4,4,6738
2014,5,26,2,6739
2014,5,26,2,6740
2014,5,26,2,6741
2017,6,7,2,6742
2015,2,16,1,6743
2017,6,16,2,6744
2017,6,16,2,6745
2017,11,13,4,6746
2017,11,12,4,6747
2017,11,12,4,6748
2017,11,12,4,6749
2016,6,28,2,6750
2016,6,28,2,6751
2016,6,28,2,6752
2016,6,28,2,6753
2016,6,28,2,6754
2017,9,15,3,6755
2017,9,15,3,6756
2017,9,15,3,6757
2017,9,15,3,6758
2017,2,12,1,6759
2017,6,26,2,6760
2016,7,24,3,6761
2016,2,9,1,6762
2016,2,9,1,6763
2016,2,9,1,6764
2017,4,20,2,6765
2017,4,20,2,6766
2017,4,20,2,6767
2014,12,8,4,6768
2017,9,19,3,6769
2017,9,12,3,6770
2017,9,12,3,6771
2016,4,11,2,6772
2016,4,11,2,6773
2016,4,11,2,6774
2015,3,29,1,6775
2016,5,9,2,6776
2017,1,28,1,6777
2016,3,9,1,6778
2016,3,9,1,6779
2016,3,9,1,6780
2016,3,9,1,6781
2017,7,25,3,6782
2017,7,25,3,6783
2017,7,25,3,6784
2017,7,25,3,6785
2017,7,25,3,6786
2015,9,13,3,6787
2015,9,13,3,6788
2015,7,9,3,6789
2016,11,16,4,6790
2016,10,11,4,6791
2014,8,15,3,6792
2015,11,16,4,6793
2015,11,16,4,6794
2015,11,16,4,6795
2015,8,25,3,6796
2015,8,25,3,6797
2015,8,25,3,6798
2016,12,25,4,6799
2016,12,25,4,6800
2016,12,25,4,6801
2016,12,25,4,6802
2016,12,25,4,6803
2014,5,10,2,6804
2014,11,22,4,6805
2017,12,25,4,6806
2015,3,31,1,6807
2015,3,31,1,6808
2017,9,14,3,6809
2017,9,14,3,6810
2017,9,14,3,6811
2017,9,14,3,6812
2017,9,14,3,6813
2017,9,14,3,6814
2014,6,17,2,6815
2014,6,17,2,6816
2014,6,17,2,6817
2017,12,28,4,6818
2017,12,28,4,6819
2017,12,28,4,6820
2017,12,28,4,6821
2017,2,11,1,6822
2015,7,25,3,6823
2015,7,25,3,6824
2016,2,10,1,6825
2016,2,10,1,6826
2016,2,10,1,6827
2016,2,10,1,6828
2016,2,10,1,6829
2016,12,24,4,6830
2017,7,21,3,6831
2015,10,10,4,6832
2016,8,9,3,6833
2016,11,20,4,6834
2017,10,15,4,6835
2017,10,15,4,6836
2015,6,7,2,6837
2017,5,2,2,6838
2017,5,2,2,6839
2015,6,12,2,6840
2016,12,9,4,6841
2016,12,9,4,6842
2016,12,9,4,6843
2016,12,9,4,6844
2014,6,7,2,6845
2016,9,5,3,6846
2016,7,18,3,6847
2016,6,18,2,6848
2014,4,20,2,6849
2016,8,1,3,6850
2016,8,1,3,6851
2017,12,23,4,6852
2017,12,23,4,6853
2017,12,23,4,6854
2017,12,23,4,6855
2017,12,23,4,6856
2017,4,17,2,6857
2017,4,17,2,6858
2017,4,17,2,6859
2017,4,17,2,6860
2017,4,17,2,6861
2017,4,17,2,6862
2017,1,12,1,6863
2016,8,21,3,6864
2016,8,21,3,6865
2016,8,21,3,6866
2016,8,21,3,6867
2016,8,21,3,6868
2016,8,21,3,6869
2016,8,21,3,6870
2016,5,12,2,6871
2015,12,16,4,6872
2014,10,17,4,6873
2014,10,17,4,6874
2016,5,9,2,6875
2016,5,9,2,6876
2015,10,15,4,6877
2015,10,15,4,6878
2015,1,12,1,6879
2015,1,12,1,6880
2015,1,12,1,6881
2015,1,12,1,6882
2015,1,12,1,6883
2015,5,31,2,6884
2017,10,9,4,6885
2017,10,9,4,6886
2017,4,25,2,6887
2017,4,25,2,6888
2017,9,18,3,6889
2017,9,18,3,6890
2017,9,18,3,6891
2017,9,18,3,6892
2017,9,18,3,6893
2017,9,18,3,6894
2017,9,18,3,6895
2017,9,18,3,6896
2017,8,18,3,6897
2015,5,24,2,6898
2015,5,24,2,6899
2015,7,9,3,6900
2017,7,24,3,6901
2017,2,9,1,6902
2017,2,9,1,6903
2017,2,9,1,6904
2017,6,12,2,6905
2017,5,20,2,6906
2016,9,27,3,6907
2017,10,12,4,6908
2014,9,13,3,6909
2017,7,29,3,6910
2017,1,8,1,6911
2017,2,5,1,6912
2015,12,6,4,6913
2014,12,22,4,6914
2014,12,22,4,6915
2014,12,22,4,6916
2014,12,16,4,6917
2016,4,16,2,6918
2015,5,21,2,6919
2017,2,26,1,6920
2017,4,4,2,6921
2015,3,16,1,6922
2015,3,16,1,6923
2015,11,30,4,6924
2015,11,30,4,6925
2016,7,28,3,6926
2016,6,23,2,6927
2016,6,23,2,6928
2016,6,23,2,6929
2016,6,23,2,6930
2014,7,14,3,6931
2014,7,14,3,6932
2014,7,14,3,6933
2014,7,14,3,6934
2017,11,30,4,6935
2016,2,9,1,6936
2014,6,15,2,6937
2016,5,11,2,6938
2017,6,26,2,6939
2017,6,26,2,6940
2017,6,26,2,6941
2017,6,26,2,6942
2015,7,25,3,6943
2014,9,23,3,6944
2016,9,30,3,6945
2015,9,11,3,6946
2015,4,25,2,6947
2015,4,25,2,6948
2017,11,19,4,6949
2017,11,19,4,6950
2015,11,20,4,6951
2015,2,10,1,6952
2015,2,10,1,6953
2015,2,10,1,6954
2015,4,25,2,6955
2016,7,14,3,6956
2016,7,14,3,6957
2015,9,27,3,6958
2015,9,27,3,6959
2015,9,27,3,6960
2017,10,11,4,6961
2016,7,16,3,6962
2016,7,16,3,6963
2016,7,16,3,6964
2016,7,16,3,6965
2016,7,16,3,6966
2016,7,16,3,6967
2015,10,16,4,6968
2016,10,1,4,6969
2017,9,19,3,6970
2017,9,19,3,6971
2017,9,19,3,6972
2017,9,19,3,6973
2017,9,15,3,6974
2015,6,28,2,6975
2015,6,28,2,6976
2016,11,25,4,6977
2017,11,25,4,6978
2017,1,14,1,6979
2014,7,11,3,6980
2014,7,11,3,6981
2016,1,9,1,6982
2016,1,9,1,6983
2016,1,9,1,6984
2016,1,9,1,6985
2016,1,9,1,6986
2016,1,9,1,6987
2017,11,11,4,6988
2017,11,12,4,6989
2015,8,11,3,6990
2015,8,11,3,6991
2015,8,11,3,6992
2015,8,11,3,6993
2015,8,11,3,6994
2015,11,19,4,6995
2017,12,23,4,6996
2017,12,23,4,6997
2016,9,16,3,6998
2017,5,26,2,6999
2017,5,26,2,7000
2015,3,30,1,7001
2014,8,19,3,7002
2014,8,19,3,7003
2014,12,23,4,7004
2015,1,11,1,7005
2014,12,15,4,7006
2015,8,21,3,7007
2015,8,21,3,7008
2015,8,21,3,7009
2014,5,23,2,7010
2014,5,23,2,7011
2014,5,23,2,7012
2017,9,12,3,7013
2014,11,3,4,7014
2014,11,3,4,7015
2014,11,3,4,7016
2014,11,3,4,7017
2016,6,23,2,7018
2014,8,23,3,7019
2014,8,23,3,7020
2014,8,23,3,7021
2014,8,23,3,7022
2014,8,23,3,7023
2014,8,23,3,7024
2017,6,2,2,7025
2017,6,2,2,7026
2017,1,29,1,7027
2016,12,20,4,7028
2016,11,11,4,7029
2016,11,11,4,7030
2016,11,11,4,7031
2016,11,11,4,7032
2016,11,11,4,7033
2016,11,11,4,7034
2017,9,11,3,7035
2014,2,5,1,7036
2017,9,22,3,7037
2017,9,22,3,7038
2017,12,17,4,7039
2017,12,17,4,7040
2017,12,17,4,7041
2017,7,18,3,7042
2017,7,18,3,7043
2017,7,18,3,7044
2016,3,11,1,7045
2014,8,4,3,7046
2014,8,4,3,7047
2016,8,14,3,7048
2014,9,25,3,7049
2016,11,12,4,7050
2016,11,12,4,7051
2016,11,12,4,7052
2016,11,12,4,7053
2016,11,12,4,7054
2016,11,12,4,7055
2016,11,12,4,7056
2016,11,12,4,7057
2016,11,12,4,7058
2016,11,12,4,7059
2016,11,12,4,7060
2015,3,2,1,7061
2016,12,29,4,7062
2017,8,31,3,7063
2017,4,2,2,7064
2014,6,12,2,7065
2016,5,30,2,7066
2016,5,21,2,7067
2016,5,21,2,7068
2014,9,8,3,7069
2016,5,9,2,7070
2016,7,23,3,7071
